epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,train/mixture_aux_loss,train/foundation,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,val/mixture_aux_loss,val/foundation,train/foundation_loss,train/foundation_cosine_loss,train/foundation_relational_loss,train/foundation_cosine_raw,train/foundation_relational_raw,train/foundation_task_ratio,train/foundation_loss_weight,train/foundation_effective_weight,train/foundation_foreground_enabled,train/foundation_foreground_mean_weight,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4
97,23712.8,1.4939,1.92044,0.01953,0.99976,7.27426,0.60289,0.49258,0.53616,0.3491,1.42039,1.63333,0.02326,0,0,7.27426,0,7.27426,0,0.0365954,0.109717,3.11066,3.11066,0,1,0.007624,0.007624,0.007624,0.003812,0.015248
98,23961,1.48242,1.9157,0.01946,0.9997,7.23333,0.60108,0.49264,0.53673,0.34971,1.41952,1.63109,0.02324,0,0,7.23332,0,7.23332,0,0.0363887,0.109432,3.11066,3.11066,0,1,0.00759925,0.00759925,0.00759925,0.00379963,0.0151985
99,24203.5,1.47682,1.91368,0.01938,0.9999,7.2722,0.59939,0.49424,0.53744,0.35035,1.41792,1.62918,0.02322,0,0,7.2722,0,7.2722,0,0.0365819,0.110118,3.11066,3.11066,0,1,0.0075745,0.0075745,0.0075745,0.00378725,0.015149
100,24452.7,1.47955,1.90873,0.01951,0.99981,7.25096,0.59908,0.49541,0.53852,0.3512,1.41657,1.62743,0.02319,0,0,7.25096,0,7.25096,0,0.0364785,0.109959,3.11066,3.11066,0,1,0.00754975,0.00754975,0.00754975,0.00377488,0.0150995
101,24703.7,1.47863,1.90256,0.01927,0.99997,7.22816,0.59862,0.49664,0.53911,0.35178,1.41475,1.62637,0.02315,0,0,7.22815,0,7.22815,0,0.0363619,0.109857,3.11066,3.11066,0,1,0.007525,0.007525,0.007525,0.0037625,0.01505
102,24949.6,1.47481,1.9094,0.01939,0.99978,7.23829,0.59906,0.49997,0.5402,0.35265,1.41408,1.62324,0.02314,0,0,7.23829,0,7.23829,0,0.0364147,0.109786,3.11066,3.11066,0,1,0.00750025,0.00750025,0.00750025,0.00375013,0.0150005
103,25197.6,1.47255,1.90836,0.01928,0.99996,7.22151,0.6042,0.49388,0.54096,0.35312,1.41246,1.62184,0.02309,0,0,7.22151,0,7.22151,0,0.0363288,0.10975,3.11066,3.11066,0,1,0.0074755,0.0074755,0.0074755,0.00373775,0.014951
104,25443.5,1.47188,1.90159,0.01924,0.99978,7.23062,0.60883,0.49205,0.54158,0.35385,1.41211,1.61888,0.02309,0,0,7.23062,0,7.23062,0,0.0363738,0.110104,3.11066,3.11066,0,1,0.00745075,0.00745075,0.00745075,0.00372537,0.0149015
105,25691.2,1.47408,1.89951,0.01924,0.99986,7.20563,0.60514,0.4953,0.54212,0.35445,1.41136,1.61638,0.02308,0,0,7.20563,0,7.20563,0,0.0362488,0.109832,3.11066,3.11066,0,1,0.007426,0.007426,0.007426,0.003713,0.014852
106,25938.7,1.47207,1.89554,0.01926,0.99987,7.20937,0.60558,0.50045,0.54315,0.3552,1.41022,1.61419,0.02306,0,0,7.20937,0,7.20937,0,0.0362666,0.109781,3.11066,3.11066,0,1,0.00740125,0.00740125,0.00740125,0.00370063,0.0148025
107,26185.8,1.46459,1.87712,0.01923,1,7.21133,0.61015,0.49815,0.54406,0.35594,1.4096,1.61256,0.02303,0,0,7.21133,0,7.21133,0,0.0362803,0.110806,3.11066,3.11066,0,1,0.0073765,0.0073765,0.0073765,0.00368825,0.014753
108,26424.9,1.47458,1.8809,0.01928,0.99982,7.19205,0.61289,0.49609,0.54465,0.35657,1.40875,1.61043,0.023,0,0,7.19205,0,7.19205,0,0.0361805,0.110086,3.11066,3.11066,0,1,0.00735175,0.00735175,0.00735175,0.00367587,0.0147035
109,26672.3,1.47757,1.90039,0.01933,0.99992,7.20595,0.61206,0.49974,0.54511,0.35726,1.40834,1.60747,0.02299,0,0,7.20595,0,7.20595,0,0.0362517,0.109518,3.11066,3.11066,0,1,0.007327,0.007327,0.007327,0.0036635,0.014654
110,26916.3,1.47393,1.88401,0.01914,0.99977,7.19184,0.61389,0.49978,0.5455,0.35749,1.40735,1.60577,0.02297,0,0,7.19183,0,7.19183,0,0.0361812,0.109977,3.11066,3.11066,0,1,0.00730225,0.00730225,0.00730225,0.00365113,0.0146045
111,27157.2,1.46792,1.87757,0.01921,1.00006,7.21817,0.61805,0.49524,0.54671,0.35869,1.40698,1.60291,0.02296,0,0,7.21816,0,7.21816,0,0.0363116,0.110775,3.11066,3.11066,0,1,0.0072775,0.0072775,0.0072775,0.00363875,0.014555
112,27406.1,1.46623,1.88202,0.01908,0.99986,7.17094,0.61896,0.49767,0.54733,0.35939,1.40603,1.60059,0.02295,0,0,7.17094,0,7.17094,0,0.0360728,0.110059,3.11066,3.11066,0,1,0.00725275,0.00725275,0.00725275,0.00362637,0.0145055
113,27649.9,1.46897,1.87493,0.01919,0.99986,7.16716,0.61792,0.49889,0.54843,0.36024,1.40541,1.59812,0.02293,0,0,7.16715,0,7.16715,0,0.0360573,0.109898,3.11066,3.11066,0,1,0.007228,0.007228,0.007228,0.003614,0.014456
114,27893.1,1.46051,1.87236,0.01915,0.99979,7.15648,0.61809,0.50121,0.5492,0.36078,1.40439,1.59583,0.0229,0,0,7.15647,0,7.15647,0,0.0360005,0.110019,3.11066,3.11066,0,1,0.00720325,0.00720325,0.00720325,0.00360163,0.0144065
115,28136.7,1.46013,1.85998,0.01912,0.99996,7.16108,0.62415,0.49931,0.55019,0.36168,1.40364,1.59321,0.02289,0,0,7.16107,0,7.16107,0,0.0360251,0.110511,3.11066,3.11066,0,1,0.0071785,0.0071785,0.0071785,0.00358925,0.014357
116,28384.9,1.46003,1.85818,0.01904,1,7.15488,0.62638,0.49969,0.55094,0.36225,1.4024,1.59082,0.02287,0,0,7.15488,0,7.15488,0,0.0359961,0.110589,3.11066,3.11066,0,1,0.00715375,0.00715375,0.00715375,0.00357688,0.0143075
117,28627.8,1.46105,1.85992,0.01911,0.99991,7.17325,0.62575,0.50228,0.55146,0.36275,1.40249,1.58736,0.02288,0,0,7.17325,0,7.17325,0,0.0360899,0.11067,3.11066,3.11066,0,1,0.007129,0.007129,0.007129,0.0035645,0.014258
118,28871.9,1.46018,1.85772,0.01908,0.99999,7.16497,0.6276,0.50158,0.55225,0.36349,1.40098,1.58628,0.02284,0,0,7.16497,0,7.16497,0,0.0360435,0.110688,3.11066,3.11066,0,1,0.00710425,0.00710425,0.00710425,0.00355212,0.0142085
119,29114.8,1.46092,1.85158,0.0192,0.99977,7.1362,0.62882,0.50187,0.55297,0.36429,1.39983,1.58391,0.02281,0,0,7.1362,0,7.1362,0,0.035897,0.110351,3.11066,3.11066,0,1,0.0070795,0.0070795,0.0070795,0.00353975,0.014159
120,29360.4,1.44413,1.84138,0.01906,1.00016,7.12548,0.63038,0.50418,0.55376,0.36504,1.39929,1.58136,0.0228,0,0,7.12548,0,7.12548,0,0.0358441,0.111051,3.11066,3.11066,0,1,0.00705475,0.00705475,0.00705475,0.00352737,0.0141095
121,29607.4,1.4616,1.85794,0.01904,0.99969,7.15126,0.62954,0.50463,0.55431,0.36559,1.39886,1.5786,0.02279,0,0,7.15126,0,7.15126,0,0.0359767,0.110282,3.11066,3.11066,0,1,0.00703,0.00703,0.00703,0.003515,0.01406
122,29849.4,1.46073,1.83855,0.01904,0.99995,7.14308,0.6294,0.50504,0.55492,0.36577,1.39833,1.57664,0.02278,0,0,7.14308,0,7.14308,0,0.0359326,0.110797,3.11066,3.11066,0,1,0.00700525,0.00700525,0.00700525,0.00350263,0.0140105
123,30104,1.4625,1.84679,0.01892,0.99994,7.12255,0.62963,0.5047,0.55544,0.36637,1.39751,1.5743,0.02277,0,0,7.12255,0,7.12255,0,0.0358307,0.110274,3.11066,3.11066,0,1,0.0069805,0.0069805,0.0069805,0.00349025,0.013961
124,30351.8,1.44581,1.83217,0.01889,0.99993,7.13602,0.63336,0.50522,0.55601,0.3668,1.39583,1.57341,0.02273,0,0,7.13602,0,7.13602,0,0.0358998,0.111416,3.11066,3.11066,0,1,0.00695575,0.00695575,0.00695575,0.00347788,0.0139115
125,30599.6,1.45247,1.83911,0.01893,0.99994,7.11889,0.63188,0.50654,0.5571,0.36765,1.39538,1.57024,0.02273,0,0,7.11889,0,7.11889,0,0.0358127,0.110622,3.11066,3.11066,0,1,0.006931,0.006931,0.006931,0.0034655,0.013862
126,30839.3,1.45713,1.84203,0.01907,0.99999,7.10781,0.63266,0.5076,0.55786,0.36842,1.39446,1.56785,0.02271,0,0,7.10781,0,7.10781,0,0.0357573,0.110204,3.11066,3.11066,0,1,0.00690625,0.00690625,0.00690625,0.00345313,0.0138125
127,31089.8,1.45006,1.84023,0.01881,0.99981,7.11867,0.63411,0.50648,0.559,0.36913,1.39361,1.56566,0.02269,0,0,7.11867,0,7.11867,0,0.035813,0.110589,3.11066,3.11066,0,1,0.0068815,0.0068815,0.0068815,0.00344075,0.013763
128,31333.1,1.4565,1.8466,0.0188,0.99995,7.09015,0.63737,0.50573,0.56007,0.36983,1.39288,1.56316,0.02267,0,0,7.09015,0,7.09015,0,0.0356648,0.109904,3.11066,3.11066,0,1,0.00685675,0.00685675,0.00685675,0.00342838,0.0137135
129,31580.9,1.45651,1.82787,0.01897,0.99988,7.09958,0.63493,0.51023,0.56118,0.37072,1.39138,1.56166,0.02264,0,0,7.09958,0,7.09958,0,0.0357167,0.110513,3.11066,3.11066,0,1,0.006832,0.006832,0.006832,0.003416,0.013664
130,31833.1,1.44429,1.82314,0.0188,0.99996,7.0904,0.63358,0.51066,0.56223,0.37153,1.39044,1.55997,0.02262,0,0,7.0904,0,7.0904,0,0.0356702,0.110989,3.11066,3.11066,0,1,0.00680725,0.00680725,0.00680725,0.00340363,0.0136145
131,32081.6,1.44597,1.82877,0.01886,1.00007,7.10766,0.63337,0.51113,0.56312,0.37252,1.38933,1.55812,0.0226,0,0,7.10766,0,7.10766,0,0.0357546,0.110864,3.11066,3.11066,0,1,0.0067825,0.0067825,0.0067825,0.00339125,0.013565
132,32334.6,1.45444,1.82866,0.01895,0.99987,7.09782,0.63306,0.51113,0.564,0.3734,1.3884,1.55614,0.02258,0,0,7.09781,0,7.09781,0,0.035706,0.110423,3.11066,3.11066,0,1,0.00675775,0.00675775,0.00675775,0.00337887,0.0135155
133,32576.7,1.45021,1.83569,0.0188,0.99973,7.08856,0.63312,0.51302,0.56428,0.37405,1.38742,1.55483,0.02257,0,0,7.08856,0,7.08856,0,0.0356605,0.110348,3.11066,3.11066,0,1,0.006733,0.006733,0.006733,0.0033665,0.013466
134,32824.4,1.442,1.81072,0.01883,1.00016,7.09646,0.63491,0.51119,0.56478,0.37484,1.38573,1.5544,0.02252,0,0,7.09645,0,7.09645,0,0.0357018,0.111479,3.11066,3.11066,0,1,0.00670825,0.00670825,0.00670825,0.00335412,0.0134165
135,33066.5,1.44662,1.82103,0.01886,1.00005,7.0868,0.63495,0.51151,0.56524,0.37518,1.3852,1.55251,0.02251,0,0,7.0868,0,7.0868,0,0.0356492,0.11064,3.11066,3.11066,0,1,0.0066835,0.0066835,0.0066835,0.00334175,0.013367
136,33313.4,1.44187,1.81392,0.01869,0.9998,7.08557,0.63782,0.51035,0.56617,0.3758,1.38407,1.55107,0.02248,0,0,7.08557,0,7.08557,0,0.0356435,0.111095,3.11066,3.11066,0,1,0.00665875,0.00665875,0.00665875,0.00332937,0.0133175
137,33551.5,1.44577,1.81112,0.01872,1.00007,7.06444,0.64035,0.51077,0.56691,0.37639,1.38288,1.5492,0.02245,0,0,7.06444,0,7.06444,0,0.0355385,0.110793,3.11066,3.11066,0,1,0.006634,0.006634,0.006634,0.003317,0.013268
138,33793.6,1.44678,1.81487,0.0187,1.00001,7.06883,0.64192,0.51025,0.56798,0.37699,1.38248,1.54601,0.02244,0,0,7.06883,0,7.06883,0,0.0355591,0.110503,3.11066,3.11066,0,1,0.00660925,0.00660925,0.00660925,0.00330462,0.0132185
139,34038.5,1.44576,1.81065,0.01876,0.99991,7.06646,0.64456,0.51065,0.56855,0.3773,1.38085,1.54501,0.0224,0,0,7.06646,0,7.06646,0,0.0355467,0.110682,3.11066,3.11066,0,1,0.0065845,0.0065845,0.0065845,0.00329225,0.013169
140,34284.2,1.44077,1.80947,0.01876,1.00003,7.06998,0.64339,0.51116,0.56904,0.37792,1.38056,1.54242,0.0224,0,0,7.06998,0,7.06998,0,0.0355648,0.11099,3.11066,3.11066,0,1,0.00655975,0.00655975,0.00655975,0.00327988,0.0131195
141,34529.8,1.44291,1.81944,0.01894,0.99995,7.06842,0.64308,0.51206,0.56993,0.37863,1.37912,1.54179,0.02236,0,0,7.06841,0,7.06841,0,0.0355585,0.110418,3.11066,3.11066,0,1,0.006535,0.006535,0.006535,0.0032675,0.01307
142,34774.2,1.43421,1.79664,0.01864,0.99992,7.07132,0.644,0.51218,0.5706,0.37935,1.37736,1.5411,0.02233,0,0,7.07131,0,7.07131,0,0.0355726,0.111521,3.11066,3.11066,0,1,0.00651025,0.00651025,0.00651025,0.00325512,0.0130205
143,35017.3,1.44032,1.80185,0.01861,0.99986,7.06703,0.64594,0.51123,0.57144,0.38013,1.37674,1.53876,0.02232,0,0,7.06703,0,7.06703,0,0.0355513,0.111053,3.11066,3.11066,0,1,0.0064855,0.0064855,0.0064855,0.00324275,0.012971
144,35256,1.44175,1.79272,0.0186,1.00016,7.06122,0.64355,0.51258,0.57259,0.38104,1.37607,1.53645,0.0223,0,0,7.06123,0,7.06123,0,0.0355235,0.111347,3.11066,3.11066,0,1,0.00646075,0.00646075,0.00646075,0.00323038,0.0129215
145,35501.8,1.43826,1.78851,0.01857,0.99978,7.06256,0.64343,0.51683,0.57375,0.38174,1.37505,1.53511,0.02228,0,0,7.06256,0,7.06256,0,0.0355274,0.111648,3.11066,3.11066,0,1,0.006436,0.006436,0.006436,0.003218,0.012872
146,35749.9,1.44307,1.79617,0.01861,0.99993,7.0192,0.64274,0.51735,0.57435,0.38224,1.3741,1.53318,0.02225,0,0,7.0192,0,7.0192,0,0.0353113,0.110335,3.11066,3.11066,0,1,0.00641125,0.00641125,0.00641125,0.00320562,0.0128225
147,36005.8,1.43587,1.79309,0.01862,0.99996,7.03545,0.64202,0.5177,0.57539,0.38296,1.37206,1.53223,0.0222,0,0,7.03545,0,7.03545,0,0.035394,0.110952,3.11066,3.11066,0,1,0.0063865,0.0063865,0.0063865,0.00319325,0.012773
148,36278,1.43514,1.78514,0.01858,0.99988,7.03952,0.64338,0.51841,0.57605,0.38337,1.3714,1.53004,0.02217,0,0,7.03952,0,7.03952,0,0.0354131,0.11126,3.11066,3.11066,0,1,0.00636175,0.00636175,0.00636175,0.00318088,0.0127235
149,36548.6,1.4358,1.78479,0.0187,0.99999,7.0317,0.64612,0.51797,0.57697,0.38419,1.37085,1.52748,0.02216,0,0,7.0317,0,7.0317,0,0.0353714,0.111232,3.11066,3.11066,0,1,0.006337,0.006337,0.006337,0.0031685,0.012674
150,36814.7,1.44024,1.7912,0.01862,0.9999,7.02367,0.64373,0.51985,0.57761,0.38477,1.37017,1.52517,0.02215,0,0,7.02368,0,7.02368,0,0.0353351,0.110678,3.11066,3.11066,0,1,0.00631225,0.00631225,0.00631225,0.00315612,0.0126245
151,37079.7,1.42283,1.78779,0.01873,1.00011,7.03223,0.64291,0.52173,0.57809,0.38558,1.36906,1.52419,0.02213,0,0,7.03223,0,7.03223,0,0.0353763,0.111312,3.11066,3.11066,0,1,0.0062875,0.0062875,0.0062875,0.00314375,0.012575
152,37353.1,1.43124,1.78374,0.01843,1.00004,7.01508,0.64335,0.5231,0.57964,0.3865,1.36791,1.52273,0.0221,0,0,7.01507,0,7.01507,0,0.0352935,0.111161,3.11066,3.11066,0,1,0.00626275,0.00626275,0.00626275,0.00313138,0.0125255
153,37623.8,1.43347,1.77896,0.01851,0.9999,7.03506,0.6505,0.51687,0.58001,0.38706,1.36728,1.52,0.02208,0,0,7.03505,0,7.03505,0,0.0353914,0.111469,3.11066,3.11066,0,1,0.006238,0.006238,0.006238,0.003119,0.012476
154,37881.9,1.42328,1.7774,0.01859,0.99998,7.02175,0.6556,0.51644,0.58068,0.38751,1.36623,1.51854,0.02205,0,0,7.02175,0,7.02175,0,0.0353241,0.111426,3.11066,3.11066,0,1,0.00621325,0.00621325,0.00621325,0.00310662,0.0124265
155,38147.6,1.43517,1.77813,0.01853,0.99991,7.01935,0.65696,0.51841,0.58189,0.38824,1.36545,1.51665,0.02203,0,0,7.01935,0,7.01935,0,0.0353112,0.111033,3.11066,3.11066,0,1,0.0061885,0.0061885,0.0061885,0.00309425,0.012377
156,38400.9,1.42795,1.76457,0.01853,0.99999,7.0119,0.65659,0.52064,0.58271,0.38882,1.36498,1.51414,0.02203,0,0,7.0119,0,7.0119,0,0.035272,0.111642,3.11066,3.11066,0,1,0.00616375,0.00616375,0.00616375,0.00308187,0.0123275
157,38663.5,1.42717,1.77895,0.01858,1,6.99856,0.65612,0.52103,0.58328,0.38987,1.36476,1.51125,0.02204,0,0,6.99856,0,6.99856,0,0.0352061,0.110861,3.11066,3.11066,0,1,0.006139,0.006139,0.006139,0.0030695,0.012278
158,38923.6,1.42274,1.77001,0.0185,1.00007,6.99507,0.65805,0.52119,0.58448,0.39039,1.36483,1.50827,0.02204,0,0,6.99506,0,6.99506,0,0.035192,0.111198,3.11066,3.11066,0,1,0.00611425,0.00611425,0.00611425,0.00305712,0.0122285
159,39196.4,1.43128,1.77009,0.01851,0.99999,7.00614,0.65696,0.52279,0.58528,0.39084,1.3645,1.50617,0.02203,0,0,7.00613,0,7.00613,0,0.0352445,0.111151,3.11066,3.11066,0,1,0.0060895,0.0060895,0.0060895,0.00304475,0.012179
160,39461.1,1.43015,1.76365,0.01845,0.99985,6.99824,0.65965,0.52374,0.58596,0.39158,1.36368,1.50407,0.02202,0,0,6.99823,0,6.99823,0,0.0352058,0.111242,3.11066,3.11066,0,1,0.00606475,0.00606475,0.00606475,0.00303237,0.0121295
161,39724.4,1.42239,1.76035,0.01843,0.99999,6.99271,0.65631,0.52644,0.58675,0.39217,1.36317,1.5026,0.022,0,0,6.99272,0,6.99272,0,0.0351777,0.111493,3.11066,3.11066,0,1,0.00604,0.00604,0.00604,0.00302,0.01208
162,39989.8,1.42751,1.76094,0.0184,1.00016,7.00124,0.65814,0.52568,0.58755,0.39304,1.36215,1.50084,0.02198,0,0,7.00123,0,7.00123,0,0.0352204,0.111461,3.11066,3.11066,0,1,0.00601525,0.00601525,0.00601525,0.00300762,0.0120305
163,40254.7,1.41834,1.7652,0.01846,0.99976,7.00627,0.65288,0.52949,0.58866,0.39363,1.36068,1.50119,0.02194,0,0,7.00627,0,7.00627,0,0.0352429,0.111528,3.11066,3.11066,0,1,0.0059905,0.0059905,0.0059905,0.00299525,0.011981
164,40517.8,1.41622,1.75891,0.0183,0.99998,6.98911,0.6548,0.52986,0.58968,0.39464,1.36062,1.49797,0.02195,0,0,6.98911,0,6.98911,0,0.0351569,0.111573,3.11066,3.11066,0,1,0.00596575,0.00596575,0.00596575,0.00298288,0.0119315
165,40781.1,1.42344,1.75884,0.01834,0.99987,6.96815,0.66129,0.52835,0.5906,0.39537,1.35894,1.49702,0.02192,0,0,6.96815,0,6.96815,0,0.0350543,0.111016,3.11066,3.11066,0,1,0.005941,0.005941,0.005941,0.0029705,0.011882
166,41041.8,1.41607,1.75034,0.0184,1.00007,6.98163,0.66134,0.52902,0.59151,0.39625,1.35822,1.49452,0.02189,0,0,6.98164,0,6.98164,0,0.0351228,0.11163,3.11066,3.11066,0,1,0.00591625,0.00591625,0.00591625,0.00295813,0.0118325
167,41303.3,1.42279,1.75449,0.01835,1.00013,6.9844,0.65732,0.5321,0.5923,0.39691,1.35708,1.49256,0.02187,0,0,6.98439,0,6.98439,0,0.0351344,0.111543,3.11066,3.11066,0,1,0.0058915,0.0058915,0.0058915,0.00294575,0.011783
168,41569.9,1.42638,1.75204,0.01845,0.99989,6.97007,0.6553,0.53535,0.59315,0.39757,1.35551,1.49179,0.02184,0,0,6.97007,0,6.97007,0,0.035063,0.111217,3.11066,3.11066,0,1,0.00586675,0.00586675,0.00586675,0.00293338,0.0117335
169,41837.8,1.42101,1.74885,0.01839,1.00006,6.96535,0.65822,0.53493,0.5939,0.39855,1.35474,1.48989,0.02182,0,0,6.96536,0,6.96536,0,0.035042,0.111165,3.11066,3.11066,0,1,0.005842,0.005842,0.005842,0.002921,0.011684
170,42095.3,1.41987,1.75529,0.01826,1.00003,6.9752,0.66021,0.53208,0.5945,0.39907,1.35328,1.48939,0.02179,0,0,6.9752,0,6.9752,0,0.03509,0.111347,3.11066,3.11066,0,1,0.00581725,0.00581725,0.00581725,0.00290863,0.0116345
171,42356.9,1.42608,1.74795,0.01834,0.99988,6.95547,0.66437,0.52991,0.595,0.3994,1.35314,1.48709,0.02179,0,0,6.95547,0,6.95547,0,0.0349924,0.110951,3.11066,3.11066,0,1,0.0057925,0.0057925,0.0057925,0.00289625,0.011585
172,42619.6,1.42098,1.74064,0.01812,1.00012,6.94659,0.66813,0.53018,0.59627,0.4001,1.35254,1.48471,0.02177,0,0,6.94659,0,6.94659,0,0.0349445,0.111328,3.11066,3.11066,0,1,0.00576775,0.00576775,0.00576775,0.00288388,0.0115355
173,42883.8,1.4139,1.73578,0.0182,0.99987,6.95801,0.67805,0.52636,0.59717,0.40093,1.3525,1.48234,0.02177,0,0,6.95801,0,6.95801,0,0.0350039,0.11177,3.11066,3.11066,0,1,0.005743,0.005743,0.005743,0.0028715,0.011486
174,43125.3,1.42033,1.75086,0.0183,1.00003,6.93974,0.68037,0.52544,0.59777,0.40149,1.35128,1.48071,0.02174,0,0,6.93974,0,6.93974,0,0.0349116,0.110779,3.11066,3.11066,0,1,0.00571825,0.00571825,0.00571825,0.00285913,0.0114365
175,43371.6,1.41456,1.73848,0.01825,1.00011,6.95042,0.67609,0.52774,0.5988,0.40201,1.35024,1.47879,0.02172,0,0,6.95042,0,6.95042,0,0.0349651,0.111437,3.11066,3.11066,0,1,0.0056935,0.0056935,0.0056935,0.00284675,0.011387
176,43611.9,1.41442,1.73756,0.01819,0.99988,6.93736,0.67894,0.52681,0.59942,0.40277,1.34961,1.47626,0.02171,0,0,6.93736,0,6.93736,0,0.0349006,0.111297,3.11066,3.11066,0,1,0.00566875,0.00566875,0.00566875,0.00283438,0.0113375
177,43854.4,1.42143,1.73451,0.01826,0.99986,6.95284,0.67197,0.5343,0.60008,0.40335,1.34909,1.47461,0.0217,0,0,6.95284,0,6.95284,0,0.0349761,0.111396,3.11066,3.11066,0,1,0.005644,0.005644,0.005644,0.002822,0.011288
178,44095.7,1.42738,1.72895,0.01823,1.00019,6.93965,0.67392,0.53431,0.60074,0.40402,1.34957,1.47159,0.02171,0,0,6.93964,0,6.93964,0,0.0349089,0.111128,3.11066,3.11066,0,1,0.00561925,0.00561925,0.00561925,0.00280963,0.0112385
179,44336.4,1.40973,1.72459,0.01814,0.99994,6.92834,0.67459,0.53569,0.6016,0.40463,1.34851,1.47032,0.02169,0,0,6.92834,0,6.92834,0,0.0348552,0.111575,3.11066,3.11066,0,1,0.0055945,0.0055945,0.0055945,0.00279725,0.011189
180,44576.4,1.41359,1.73411,0.01826,0.99992,6.91917,0.68084,0.53309,0.60244,0.40555,1.34794,1.46769,0.02167,0,0,6.91916,0,6.91916,0,0.0348077,0.110933,3.11066,3.11066,0,1,0.00556975,0.00556975,0.00556975,0.00278488,0.0111395
181,44820.8,1.41211,1.73493,0.01818,0.99999,6.94872,0.68103,0.53445,0.60359,0.40635,1.34789,1.46479,0.02167,0,0,6.94872,0,6.94872,0,0.0349565,0.111437,3.11066,3.11066,0,1,0.005545,0.005545,0.005545,0.0027725,0.01109
182,45074.2,1.41672,1.72893,0.01815,0.99995,6.93033,0.68517,0.53477,0.60435,0.40698,1.34746,1.46261,0.02166,0,0,6.93033,0,6.93033,0,0.0348656,0.111195,3.11066,3.11066,0,1,0.00552025,0.00552025,0.00552025,0.00276012,0.0110405
183,45330.2,1.41047,1.71973,0.01818,0.99999,6.9189,0.68573,0.53476,0.60518,0.40768,1.34652,1.46163,0.02164,0,0,6.9189,0,6.9189,0,0.0348053,0.111459,3.11066,3.11066,0,1,0.0054955,0.0054955,0.0054955,0.00274775,0.010991
184,45602.4,1.41409,1.72045,0.01813,1.00008,6.91539,0.68339,0.53678,0.60606,0.40836,1.34547,1.46045,0.02162,0,0,6.91539,0,6.91539,0,0.034788,0.111405,3.11066,3.11066,0,1,0.00547075,0.00547075,0.00547075,0.00273537,0.0109415
185,45865.2,1.40704,1.7096,0.01814,0.99998,6.92943,0.68745,0.5364,0.60692,0.40894,1.34464,1.45877,0.0216,0,0,6.92942,0,6.92942,0,0.034858,0.112007,3.11066,3.11066,0,1,0.005446,0.005446,0.005446,0.002723,0.010892
186,46132.7,1.41141,1.70984,0.01806,1.00003,6.92176,0.6892,0.53637,0.60753,0.40946,1.3443,1.45611,0.02159,0,0,6.92176,0,6.92176,0,0.0348239,0.111676,3.11066,3.11066,0,1,0.00542125,0.00542125,0.00542125,0.00271062,0.0108425
187,46391.6,1.41572,1.71854,0.01814,0.99986,6.92745,0.68998,0.53825,0.60819,0.40999,1.34346,1.45441,0.02157,0,0,6.92745,0,6.92745,0,0.0348509,0.111389,3.11066,3.11066,0,1,0.0053965,0.0053965,0.0053965,0.00269825,0.010793
188,46652.8,1.40848,1.7143,0.01813,1.00005,6.92794,0.6802,0.5438,0.60899,0.41057,1.34236,1.45306,0.02155,0,0,6.92794,0,6.92794,0,0.0348509,0.111743,3.11066,3.11066,0,1,0.00537175,0.00537175,0.00537175,0.00268587,0.0107435
189,46918,1.40717,1.71682,0.0181,0.99993,6.88597,0.6756,0.54575,0.60977,0.41128,1.34143,1.45137,0.02152,0,0,6.88597,0,6.88597,0,0.0346441,0.111001,3.11066,3.11066,0,1,0.005347,0.005347,0.005347,0.0026735,0.010694
190,47183.1,1.39982,1.71251,0.01797,1.00003,6.88181,0.68129,0.54333,0.61031,0.412,1.34054,1.44958,0.0215,0,0,6.88181,0,6.88181,0,0.0346192,0.111403,3.11066,3.11066,0,1,0.00532225,0.00532225,0.00532225,0.00266113,0.0106445
191,47450.4,1.40412,1.70797,0.01794,0.99999,6.89005,0.68322,0.54191,0.61065,0.41234,1.3396,1.44894,0.02147,0,0,6.89005,0,6.89005,0,0.0346615,0.111484,3.11066,3.11066,0,1,0.0052975,0.0052975,0.0052975,0.00264875,0.010595
192,47707.6,1.40361,1.70633,0.01798,0.99999,6.89094,0.68693,0.54038,0.61124,0.41312,1.33839,1.44728,0.02145,0,0,6.89094,0,6.89094,0,0.0346663,0.11163,3.11066,3.11066,0,1,0.00527275,0.00527275,0.00527275,0.00263637,0.0105455
193,47973.3,1.40393,1.71061,0.01801,0.99995,6.88892,0.68255,0.54267,0.61239,0.41394,1.33623,1.44694,0.0214,0,0,6.88892,0,6.88892,0,0.0346547,0.111327,3.11066,3.11066,0,1,0.005248,0.005248,0.005248,0.002624,0.010496
194,48234.2,1.40253,1.70006,0.01808,0.99994,6.90307,0.68373,0.54356,0.61291,0.41441,1.33545,1.44582,0.02138,0,0,6.90307,0,6.90307,0,0.0347316,0.111909,3.11066,3.11066,0,1,0.00522325,0.00522325,0.00522325,0.00261163,0.0104465
195,48497.5,1.40922,1.7008,0.01807,1.00003,6.9039,0.68397,0.54345,0.61336,0.41464,1.3354,1.44311,0.02138,0,0,6.9039,0,6.9039,0,0.0347342,0.111625,3.11066,3.11066,0,1,0.0051985,0.0051985,0.0051985,0.00259925,0.010397
